ID,ACCESS,AUTHOR_NAME,CONTACT_EMAIL,CONTACT_NAME,DATA_DICTIONARY,DATA_DICTIONARY_TYPE,DATA_STANDARD,DESCRIPTION,FREQUENCY,GRANULARITY,HOMEPAGE,LANGUAGE,LICENSE,RELEASED_DATE,MODIFIED_DATE,PUBLISHER,RELATED_CONTENT,SPATIAL_COVERAGE_AREA,SPATIAL_COVERAGE_LOCATION,TAGS,TEMPORAL_COVERAGE_END,TEMPORAL_COVERAGE_START,TITLE,TOPICS
5,public,Indigenous and Northern Affairs Canada - Governance,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," &quot;KFN-WRFN Overlap Resolution Boundary&quot; means the boundary which, for the purposes of Settlement Agreements, eliminates the KFN-WRFN Overlapping Area.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc' style='text-decoration:underline;'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc' style='text-decoration:underline;'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc' style='text-decoration:underline;'>  geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=340b32e7791b4db6b19519a7f916600b,,ogly,2016-06-09T20:32:57.000Z,2021-01-03T16:48:00.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/340b32e7791b4db6b19519a7f916600b/info/metadata/metadata.xml,"-140.9518,60.1206,-138.0830,63.0319",Yukon,"Burwash Landing,Core Areas,Traditional Territory,Beaver Creek,Yukon Territory,White River First Nation,KFN-WRFN Core Areas,Kluane First Nation,GeoYukon,Yukon",,,First Nation Traditional Territories Core Area,"Government and Politics,Society and culture"
146,public,Land Planning Branch – Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,, Unincorporated areas can have Advisory or Hamlet Councils that carry out an advisory role for the Local Advisory Area and is the community voice in the process of developing plans.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'>  geomatics.help@yukon.ca</a><br><br>,As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=357eb1ad60344806b5e47fec229eacbf,,ogly,2016-06-10T20:31:58.000Z,2021-01-03T20:58:23.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/357eb1ad60344806b5e47fec229eacbf/info/metadata/metadata.xml,"-135.9128,59.9603,-133.7761,60.9286",Yukon,"Boundaries,Yukon Government,Subdivision,YG,Local Advisory Area,Boundary,YTG,Bdry,Regulations,Planning,Advisory,Minister,Regulation,Local,Council,Yukon,GeoYukon",,,Local Advisory Areas,"Government and Politics,Society and culture"
231,public,Elections Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," Electoral districts as defined by the ""Electoral Districts Boundaries Act"" (SY 2008, c. 14) as amended. The linework was created by interpreting the ""Electoral Districts Boundaries Act"" (SY 2008, c. 14) using the 1:50 000 scale national topographic database data (NTDB), National Road Network (NRN), City of Whitehorse feature dataset and the legal survey of Canada data where applicable. Polling Divisions revised March 2021.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc' style='text-decoration:underline;'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc' style='text-decoration:underline;'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc' style='text-decoration:underline;'>  geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=35d7bfb59fa74624bb614989c523cb84,,ogly,2021-03-14T17:58:51.000Z,2021-03-14T19:02:56.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/35d7bfb59fa74624bb614989c523cb84/info/metadata/metadata.xml,"-140.8467,59.7212,-120.1122,69.4627",Yukon,"Vote,Polling Divisions,Polling,Yukon,Electoral,Elections,GeoYukon",,,Yukon Electoral Polling Divisions 2021,"Government and Politics,Society and culture"
237,public,Department of Environment - Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," Yukon Biophysical Plot locations are derived from the Yukon Biophysical Information System (YBIS) database, which is the Government of Yukon's repository for storing biophysical data . Data contain a combination of site, soil and vegetation information which are collected by multiple agencies to support vegetation inventory, habitat assessment and baseline ecosystem products collected from 1975 - 2018. Data are collected and input into the database using standardized biophysical field forms as per the ""Field Manual for Describing Yukon Ecosystems"" data collection standards. Data contributors include Government of Yukon, Government of Canada, First Nations Governments, private contractors, academia and the public. Location accuracy of plot data may vary based on the project year and location collection method. YBIS is an active database, which is subject to periodic updates and revisions. Because of this, the onus is on the end-user to ensure that they are using the most current version of the data. Although every effort has been made to ensure the correctness of the data, there still may be errors. Please report errors in the data to the Custodian.Contact Information:Ecological and Landscape Classification (ELC) Coordinator, elc@yukon.ca Ecological and Landscape Classification Program, Fish and Wildlife Branch, Department of Environment Government of Yukon, Box 2703, Whitehorse, Yukon Y1A 2C6 ph. (867) 667-3081<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'>  geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=36fa31f7490c4966bc9c04095f6933ac,,ogly,2019-04-17T22:01:45.000Z,2021-04-09T19:21:59.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/36fa31f7490c4966bc9c04095f6933ac/info/metadata/metadata.xml,"179.7213,46.8341,-40.6014,0.0000",Yukon,"biophysical,Climate,Environment,Ecological Land Classification,Biophysical Plot,Ecosystem,Vegetation,YBIS,Canada,Ecological and Landscape Classification,Bioclimatic Ecosystem Classification,Yukon,GeoYukon",,,Biophysical plots,"Nature and environment,Science and Technology"
92,public,Government of Canada; Natural Resources Canada; Earth Sciences Sector,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," Land Features entities are: Island, Shoreline, Wooded Area, Saturated soil, Landform Feature (esker, sand...), and Cut Line. CanVec is a digital cartographic reference product of Natural Resources Canada (NRCan). It originates from the best available data sources covering Canadian territory, offers quality topographical information in vector format, and complies with international geomatics standards. CanVec is a multi-source product coming mainly from the National Topographic Data Base (NTDB), the Mapping the North process conducted by the Canada Center for Mapping and Earth Observation (CCMEO), the Atlas of Canada data, the GeoBase initiative, and the data update using satellite imagery coverage (e.g. Landsat 7, Spot, Radarsat, etc.).<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc' style='text-decoration:underline;'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc' style='text-decoration:underline;'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc' style='text-decoration:underline;'>  geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=371eba96d6fc4b90876d49dc9b223b5b,,ogly,2017-12-05T01:16:05.000Z,2021-01-03T19:19:03.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/371eba96d6fc4b90876d49dc9b223b5b/info/metadata/metadata.xml,"-137.4223,58.9458,-118.7415,66.9799",Yukon,"Earth Science,CanVec,Land,GeoYukon,Yukon,Data Source,Reference,biota,Yukon,Yukon Territory",,,Landform Features Line - 250k - Canvec,"Nature and environment,Science and Technology"
335,public,Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,,"<p style='margin:0in; font-family:Calibri;'><font size='4'>Footprints for all
imagery in the Government of Yukon Aerial Imagery - Most Recent Imagery
Service.</font><br><br>

<p style='margin:0in; font-family:Calibri;'><font size='4'> </font><br><br>

<p style='margin:0in; font-family:Calibri;'><font size='4'>Distributed
from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc'>GeoYukon</a> by the <a href='https://yukon.ca/maps' rel='nofollow ugc'>Government of Yukon</a>. Discover more digital map
data and interactive maps from Yukon's digital map data collection.</font><br><br>

<p style='margin:0in; font-family:Calibri;'><font size='4'> </font><br><br>

<p style='margin:0in; font-family:Calibri;'><font size='4'>For more
information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'>geomatics.help@yukon.ca</a>.</font><br><br><br /><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=373bb94ffcbb475691d9ce7e1e250f9f,,ogly,2025-03-31T01:44:07.000Z,2025-05-28T22:06:57.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/373bb94ffcbb475691d9ce7e1e250f9f/info/metadata/metadata.xml,"-140.1236,60.0716,-128.4838,64.7015",Yukon,"Yukon,GeoYukon,Aerial,Imagery,Orthophoto,GeoYukon",,,Footprints Yukon Aerial Imagery - Most Recent,"Nature and environment,Science and Technology"
50,public,Yukon Energy Corporation,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," Yukon Energy Corporation (YEC) Power  S ubstations are the locations where electrical power is transformed, generally from high to low voltage. This data was provided by YEC and will be updated when new substations are constructed.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'>  geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=373c74ec6b294361964eac7b6b63c37b,,ogly,2019-11-21T21:40:47.000Z,2021-01-03T18:15:13.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/373c74ec6b294361964eac7b6b63c37b/info/metadata/metadata.xml,"-138.6003,60.5690,-133.4220,64.1979",Yukon,"energy,power,transmission,Yukon,electrical,substations,GeoYukon",,,YEC Power substations,"Science and Technology,Nature and environment"
31,public,Centre for Topographic Information (CTI),mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," All 1:250,000 NTDB Transportation features including roads, trails, and railways.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc' style='text-decoration:underline;'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc' style='text-decoration:underline;'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc' style='text-decoration:underline;'>  geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=3773f83d11324c039a44c37b22b88bdb,,ogly,2016-06-14T20:13:51.000Z,2021-01-03T17:38:26.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/3773f83d11324c039a44c37b22b88bdb/info/metadata/metadata.xml,"-140.0440,58.7663,-117.4943,68.8170",Yukon,"Y.T.,Yukon Territory,secondary road,limited-use road,portage trail,railway,ferry route,transportation,cut line,ford,trails,cart track,Yukon,highway,roads,main road,GeoYukon,Yukon,YT,Canada",,,Trails - 250k,Transport
130,public,Land Management Branch – Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," A Notation is used to identify an interest in land under administration and control of Government of Yukon for a specific purpose by an interested party, usually another government department (OGD). The interest may be a concern for public safety, wildlife habitat, possible future development or other. A notation confers no land rights.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc' style='text-decoration:underline;'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc' style='text-decoration:underline;'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc' style='text-decoration:underline;'>  geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=378e60e22ea74955bd9dcaa6e869c5ab,,ogly,2016-06-14T17:51:13.000Z,2021-01-03T20:43:24.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/378e60e22ea74955bd9dcaa6e869c5ab/info/metadata/metadata.xml,"-140.2539,59.7625,-125.6148,68.9473",Yukon,"disposition,land,notation,Yukon,GeoYukon,biology,vegetation,ecology,GeoYukon",,,Land Notations,"Nature and environment,Science and Technology"
365,public,Environment Yukon - Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," Wildlife Key Areas (WKA) are locations used by wildlife for critical, seasonal life functions. WKAs are identified by interpreting observed locations of wildlife at key times of year, not through intensive habitat assessment. Polygons derived from interviews with locals and from GIS interpretation of wildlife/habitat surveys. GIS interpretation follows criteria specific for taxon and/or populations of taxon. Key Areas are based on observed locations of wildlife at key times of year, not on habitat assessment. With new information, boundaries and designations of Key Areas can change and additional Key Areas can be identified. Furthermore, Key Areas are not the only sites important for wildlife. Other information sources can identify other sites important for wildlife for reasons outside the scope of the WKA Inventory Program. Updates to Key Areas occur only periodically. For the most current information, please consult with the Regional Biologist for your area of interest. If you have questions or would like to contribute to the WKA database, please contact the WKA Inventory Program (<a href='mailto:wka@yukon.ca' rel='nofollow ugc'> wka@yukon.ca</a> ).<br><br> Distributed from <a target='_blank' href='https://mapservices.gov.yk.ca/GeoYukon/' rel='nofollow ugc noopener noreferrer'> GeoYukon</a>  by the <a target='_blank' href='https://yukon.ca' rel='nofollow ugc noopener noreferrer'> Government of Yukon</a> . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br> For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'> geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=387f61905e3d4691b80523566c1d19b1,,ogly,2016-06-10T19:13:18.000Z,2025-07-11T21:38:33.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/387f61905e3d4691b80523566c1d19b1/info/metadata/metadata.xml,"-142.6602,58.7706,-119.9493,70.2602",Yukon,"Key,WKA,Habitat,Wildlife,Wildlife Key Area,Data Source,Reference,biota,Yukon,Yukon Territory",,,Mule Deer - Wildlife Key Area - 250k,"Nature and environment,Science and Technology"
4,public,Wildland Fire Management - Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,, Fire regions are the largest management unit where wildland fire resources are allocated and deployed. They can be further subdivided into fire districts.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'>  geomatics.help@yukon.ca</a><br><br> <br><br>,As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=38bc07bba2114236bb20c0e4178752c8,,ogly,2020-05-06T20:24:55.000Z,2021-01-03T16:47:15.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/38bc07bba2114236bb20c0e4178752c8/info/metadata/metadata.xml,"-140.8450,59.7219,-120.1070,69.4185",Yukon,"Yukon Territory,fire ignition,Yukon,polygon,Y.T.,forest fire,Canada,Fire History,Fire,region,GeoYukon,neighbourhood,neighborhood",,,Fire Regions,"Economics and Industry,Nature and environment"
6,public,Mining - Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,, Mining District Boundaries for the Yukon as defined by the Yukon Placer Mining Act. The Yukon is divided into four districts with a mining recorder's office in each.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'>  geomatics.help@yukon.ca</a><br><br>,As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=38c054b836ec4df4adb6d69e30aa90d9,,ogly,2016-06-15T19:26:46.000Z,2021-01-03T16:50:40.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/38c054b836ec4df4adb6d69e30aa90d9/info/metadata/metadata.xml,"-140.8463,59.7212,-120.1095,69.4188",Yukon,"Yukon Territory,mining district,Yukon,mining recorder,mining,Y.T.,Canada,claims,GeoYukon",,,Mining districts - 50k,"Economics and Industry,Nature and environment"
355,public,Environment Yukon - Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," Wildlife Key Areas (WKA) are locations used by wildlife for critical, seasonal life functions. WKAs are identified by interpreting observed locations of wildlife at key times of year, not through intensive habitat assessment. Polygons derived from interviews with locals and from GIS interpretation of wildlife/habitat surveys. GIS interpretation follows criteria specific for taxon and/or populations of taxon. Key Areas are based on observed locations of wildlife at key times of year, not on habitat assessment. With new information, boundaries and designations of Key Areas can change and additional Key Areas can be identified. Furthermore, Key Areas are not the only sites important for wildlife. Other information sources can identify other sites important for wildlife for reasons outside the scope of the WKA Inventory Program. Updates to Key Areas occur only periodically. For the most current information, please consult with the Regional Biologist for your area of interest. If you have questions or would like to contribute to the WKA database, please contact the WKA Inventory Program (<a href='mailto:wka@yukon.ca' rel='nofollow ugc'> wka@yukon.ca</a> ).<br><br> Distributed from <a target='_blank' href='https://mapservices.gov.yk.ca/GeoYukon/' rel='nofollow ugc noopener noreferrer'> GeoYukon</a>  by the <a target='_blank' href='https://yukon.ca/' rel='nofollow ugc noopener noreferrer'> Government of Yukon</a> . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br> For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'> geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=38fc8144f3474ea18f1efd6a29074ad5,,ogly,2016-06-10T19:46:12.000Z,2025-07-11T20:25:45.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/38fc8144f3474ea18f1efd6a29074ad5/info/metadata/metadata.xml,"-142.6602,58.7706,-119.9493,70.2602",Yukon,"Key,WKA,Habitat,Wildlife,Wildlife Key Area,Data Source,Reference,biota,Yukon,Yukon Territory",,,Wood Bison - Wildlife Key Area - 250k,"Nature and environment,Science and Technology"
322,public,Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,,"  Background:<br><br>  More than 80% of the heat produced in the Earth's crust comes from granitoid rocks. When granitoid rocks form they naturally concentrate radioactive elements such as U, Th, and K, and the radiogenic decay of these elements is an exothermic reaction. The radioactive decay of these elements within a granitoid body may generate local heat anomalies and elevated geothermal gradient at relatively shallow crustal levels. In combination with other local rock properties (e.g, porosity, permeability, thermal conductivity), radiogenic heat has the potential to generate a geothermal resource. The decay of radioactive elements converts mass into radiation energy, which in turn gets converted to heat. While all naturally radioactive isotopes generate some heat, significant heat generation only occurs from the decay of 238 U ,235 U ,232 Th and 40 K. Therefore, potential heat production is governed by the concentrations of U ,Th and K in the rock. In igneous rocks, radiogenic heat production is dependent on the bulk chemistry of the rock and decreases from acidic (e.g. granite) through basic to ultra basic rock types. Therefore, granites with anomalously high concentrations of U ,Th and K are targets for calculating potential radiogenic heat production. Potential radiogenic heat production (A)from plutonic rocks can be calculated using this equation: <br><br>  A (\u03BCW/m  3   )=10  -5   \u1D29 (9.52c  u  +2.56c  K  +3.48c  Th  )<br><br>  where ""c"" is the concentration of radioactive elements ""U"" and ""Th"" in ppm, and ""K"" in %; and ""\u1D29"" is the rock density. Heat production constants of the natural radio-elements U, Th, K are 9.525x10  -5  , 2.561x10  -5   and 3.477x10  -9   W/kg, respectively. <br><br>  Data and Methods:<br><br>  Geochemical data from ~1760 samples of plutonic rocks from Yukon are used to calculate potential heat production. The calculated values for radiogenic heat production (A) are plotted over the mapped distribution of Paleozoic and younger plutonic rocks and major crustal faults are also shown for reference.<br><br><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=3974e3b8410f4906801bb31710537d57,,ogly,2024-02-01T18:23:33.000Z,2024-02-13T01:02:28.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/3974e3b8410f4906801bb31710537d57/info/metadata/metadata.xml,"-141.3251,59.7186,-123.3130,68.7817",Yukon,"geothermal,earth science,geology,Yukon,Yukon Territory,Canada,GeoYukon",,,Geothermal Radiogenic Heat Production,"Nature and environment,Science and Technology"
247,public,Mineral Resources Branch – Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,,"In and around the early 1900s, the Government of Canada used Crown grants to issue interests in land.<br /><br><br>  If a Crown grant includes rights to mines and minerals, including quartz, in the location of the grant, quartz claims cannot be staked over the location of that Crown grant. If the Crown grant included both placer and quartz rights then neither type of claim can be staked over the Crown grant.<br><br> This data represents the location of crown grants in the Yukon.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc' style='text-decoration:underline;'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc' style='text-decoration:underline;'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc' style='text-decoration:underline;'>  geomatics.help@yukon.ca<br /></a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=3afeba64646d40919e319606d3bd3051,,ogly,2019-11-22T21:45:33.000Z,2021-09-20T17:40:51.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/3afeba64646d40919e319606d3bd3051/info/metadata/metadata.xml,"-138.5543,59.8852,-134.6506,64.1814",Yukon,"Crown grant,Quartz Mining Act,Yukon,GeoYukon,Harvest,Hunter,Yukon,Wildlife,Canada,Game Management Area,GeoYukon",,,Crown grants - 50k,Nature and environment
42,public,Wildland Fire Management - Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," This is point GIS coverage consisting of either fire ignition locations or centroids of fire polygons where the exact location of fire ignition were unknown for fires within the Yukon, spanning a period from 1946 to present. Although the temporal scale of the coverage goes back to late 1940's, Yukon-wide fire detection capability was not fully developed until the 1960's. In addition to this, access to regular aerial mapping was not readily available until that same time period. As a result many fires in the 40's and 50's were simply not recorded or poorly mapped, particularly in the north. For that reason, care must be taken when drawing conclusions from these data as it relates to the early years. Starting 2020 on the data was automatically updated using iFMS.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'>  geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=3c30dd2c61644302adde38a3f5750d2c,,ogly,2016-05-13T19:25:44.000Z,2021-01-03T18:06:07.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/3c30dd2c61644302adde38a3f5750d2c/info/metadata/metadata.xml,"-139.9994,58.3054,-38.2333,62.8000",Yukon,"Fire,Canada,boundaries,Fire History,forest fire,point,Yukon,Y.T.,fire ignition,Yukon Territory,GeoYukon",,,Fire Ignition Locations,"Government and Politics,Society and culture"
330,public,Department of Environment – Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," Well capture zones are intended to identify potential areas of risk to aquifers where the release of contaminants could affect the water quality of community wells. The information was compiled as a discreet project under the 'Yukon Water Strategy' and represents a 'snapshot in time' of the Drinking Water Systems. Well capture zones were identified using a combination of buffers, analytical methods, and groundwater flow modelling using the Waterloo Hydrogeologic Inc. Visual MODFLOW.<br><br> <br /><br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'>  geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=3c81c06626524399844a3f40d9f47d87,,ogly,2019-10-08T19:15:08.000Z,2024-12-23T17:15:03.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/3c81c06626524399844a3f40d9f47d87/info/metadata/metadata.xml,"-140.3499,59.9011,-128.1822,64.1618",Yukon,"water,Environment,ENV,groundwater,drinking,well,source water,aquifer,Yukon,GeoYukon",,,Water well capture zones,"Nature and environment,Science and Technology"
94,public,Yukon Geological Survey – Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," This layer is part of the Geological Survey of Canada's earthquake monitoring network. There are some blank fields toward the beginning of the listing, from the time the network was being installed and hence parameters were often unknown. Also, all depths in the table are &quot;fixed&quot; to a depth which is an integer multiple of 5km, according to lowest obtainable residuals and known crustal structure. The number and magnitude of located events are also dependent on the time recorded, as the magnitude threshold lowered as more stations were installed. The larger, potentially damaging earthquakes, however, were likely recorded from the inception of the network as these events produce waves which reach the entire western network.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'>  geomatics.help@yukon.ca</a><br><br> <br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=3d6dfa39e7294516b0896adc29b384c9,,ogly,2016-06-09T21:08:54.000Z,2021-01-03T19:23:23.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/3d6dfa39e7294516b0896adc29b384c9/info/metadata/metadata.xml,"-144.6464,57.3760,-114.8019,75.2689",Yukon,"Canada,earthquake,Yukon,seismic,geology,Yukon Territory,GeoYukon",,,Earthquake Epicentres - 250k,"Nature and environment,Science and Technology"
